symbol,fiscal_year,company_name,announcement_id,date_title,date_publish,audited,predictive_value_score,confirmatory_value_score,faithful_representation_score,neutrality_score,completeness_score,understandability_score,comparability_score,timeliness_score,conservatism_score,usefulness_index_weighted_mean,usefulness_index_0_100,indicator_count_used,index_status,annual_stock_return_raw,next_year_stock_return_raw,net_income,operating_cash_flow,total_assets,extracted_item_count,mean_match_score,link,index_Entropy,index_PCA,index_CRITIC,index_StatisticalConsensus,index_PSO,index_KH,index_Cultural,index_FinalRobust,final_rank_within_year,final_percentile_within_year,weighting_status
خمحور,1396,تولیدمحورخودرو,45f709be5676ff40afdcadfc,۱۳۹۶/۱۲/۲۹,۱۳۹۷/۰۲/۱۸,False,0.8826107103889882,,,,0.8888888888888888,1.0,0.9970201879684343,0.9827898550724637,,0.950261928463755,95.0261928463755,5,baseline_provisional,-0.3060498220640569,1.3774597495527727,1755.0,,1307010.0,26.0,0.9946153846153846,https://codal.ir/Reports/Decision.aspx?LetterSerial=TCE3AmiQQQaQQQJVrMnOhxjlZvhA%3d%3d&rt=0&let=6&ct=0,0.4557249451286448,0.9030635818728379,0.8554846101139131,0.655604777621279,0.9068995278266001,0.9097059527861102,0.9170927306015998,0.655604777621279,3,99.29328621908127,final_robust_provisional
خمحور,1397,تولیدمحورخودرو,837c8c63852447b5c01ef622,۱۳۹۷/۱۲/۲۹,۱۳۹۸/۰۲/۱۹,False,0.999999989743927,0.0,,,1.0,1.0,0.9938283139830623,0.9882720875684128,,0.8303500652159004,83.03500652159003,6,baseline_provisional,1.3774597495527727,2.637394451145959,0.005858,,1.350419,26.0,0.9946153846153846,https://codal.ir/Reports/Decision.aspx?LetterSerial=IWM8DUOBEaG65%2B%2BWkUHRxw%3D%3D&rt=0&let=6&ct=0,0.3899431411769517,0.9157636311446546,0.8703909141019848,0.6301670276394682,0.9604783838579283,0.9233248938757719,0.9972525233531111,0.6301670276394682,14,90.84507042253522,final_robust_provisional
خمحور,1398,تولیدمحورخودرو,d28d0953223af89d5dd64fa4,۱۳۹۸/۱۲/۲۹,۱۳۹۹/۰۳/۲۴,False,0.9999906432942766,0.10150203135574995,0.9462083285469327,0.9462083285469327,0.7857142857142857,0.4975755699989719,0.9911215133827306,0.9408817635270541,0.8681551703151414,0.7863730705202306,78.63730705202306,9,baseline_provisional,2.637394451145959,3.632534543755424,0.006608,0.119721,1.695597,27.0,0.9807407407407408,https://codal.ir/Reports/Decision.aspx?LetterSerial=roIdXcpLHS6LpWGwCGwRtA%3D%3D&rt=0&let=6&ct=0&ft=-1,0.3906881673425271,0.8015158468519117,0.764319395930555,0.577503781636541,0.7451967280379487,0.7105405311283347,0.9111311580655579,0.577503781636541,41,81.30841121495327,final_robust_provisional
خمحور,1399,تولیدمحورخودرو,fe3a5b019311babf5a5c2169,۱۳۹۹/۱۲/۳۰,۱۴۰۰/۰۳/۲۳,False,0.999999867540436,0.15840990963731555,0.8987199752331153,0.8987199752331153,0.75,0.504157218442935,0.8692743995799961,0.9382284382284383,0.7350202386630525,0.7502811136176004,75.02811136176004,9,baseline_provisional,3.632534543755424,-0.9683061699650756,0.312761,0.123949,3.08445,27.0,0.9807407407407408,https://codal.ir/Reports/Decision.aspx?LetterSerial=uJeQQQaQQQUpQzdM0Zjc0e6Ese7Q%3D%3D&rt=0&let=6&ct=0&ft=-1,0.4082010205337465,0.7601292691531149,0.7326609289865691,0.5704309747601578,0.723407865364764,0.6817496447801528,0.9057671573892289,0.5704309747601578,82,69.20152091254754,final_robust_provisional
خمحور,1400,تولیدمحورخودرو,5a290d4836e3c30156a6476f,۱۴۰۰/۱۲/۲۹,۱۴۰۱/۰۳/۲۸,False,0.9999977795360921,0.48801313380769057,0.9915305475390597,0.9915305475390597,0.7272727272727273,0.17380352644837097,0.8568940031154895,0.9296781883194278,0.6904362259009049,0.7610174088309802,76.10174088309802,9,baseline_provisional,-0.9683061699650756,0.8932256617317182,0.219793,0.260612,12.778879,27.0,0.9807407407407408,https://codal.ir/Reports/Decision.aspx?LetterSerial=pEksDzrqeU7HdUj74py8ig%3d%3d&rt=0&let=6&ct=0&ft=-1,0.5857774458157593,0.7612570798239622,0.7394546626544602,0.6626160542351097,0.647040549187045,0.5843072035662293,0.8720171276327936,0.6626160542351097,35,87.26591760299625,final_robust_provisional
خمحور,1401,تولیدمحورخودرو,78fbe735cb65accef0802222,۱۴۰۱/۱۲/۲۹,۱۴۰۲/۰۳/۳۰,False,,0.3292394475027217,0.9666844444312155,0.9666844444312155,0.8518518518518519,0.7796610169491517,0.8635190633545973,0.8808510638297873,0.6249968978027381,0.78293602876916,78.293602876916,8,baseline_provisional,0.8932256617317182,,1.24258,0.957857,21.545042,26.0,0.98,https://codal.ir/Reports/Decision.aspx?LetterSerial=71whEhji5y2qsy2ifFy9yQ%3d%3d&rt=0&let=6&ct=0&ft=-1,0.5212260356827134,0.8062955727595714,0.7776372786811544,0.6494316571819339,0.8054493333742707,0.7623992229632628,0.8687834289325276,0.6494316571819339,47,81.96078431372548,final_robust_provisional
خمهر,1392,مهرکام پارس,c3583b71165130927f15309b,۱۳۹۲/۱۲/۲۹,۱۳۹۳/۰۳/۲۵,True,0.651185886718485,,0.9009196937857109,0.9009196937857109,1.0,0.9102744546094259,,0.9334073251942286,0.7474226706183674,0.8634471035302755,86.34471035302755,7,baseline_provisional,3.1298076923076925,0.1301989150090416,866.0,164761.0,2645928.0,29.0,0.9917241379310344,https://codal.ir/Reports/Decision.aspx?LetterSerial=NjvsVkUYl8oozmS4RWEL7w%3d%3d&rt=0&let=6,0.374416681448755,0.8042231450605617,0.7524949253635426,0.5634558034061488,0.8802144569583484,0.8005975522572261,0.7914328571586648,0.5634558034061488,52,73.71134020618557,final_robust_provisional
خمهر,1393,مهرکام پارس,dc2387d91997b007dbd6de48,۱۳۹۳/۱۲/۲۹,۱۳۹۴/۰۳/۲۸,True,,5.696920463921555e-10,0.8861702906803409,0.8861702906803409,1.0,0.9522237587545145,,0.9438423645320198,0.4188365862290014,0.7267490416351299,72.67490416351299,7,baseline_provisional,0.1301989150090416,0.4394666666666666,0.0,155364.0,3064988.0,29.0,0.9917241379310344,https://codal.ir/Reports/Decision.aspx?LetterSerial=LyCuI0jDZATUWvBaJuzyMA%3d%3d&rt=0&let=6,0.30360282641977476,0.7593425758631864,0.7146364554026129,0.5091196409111938,0.8682212575869143,0.7624752314943651,0.8274144785707119,0.5091196409111938,195,16.017316017316016,final_robust_provisional
خمهر,1394,مهرکام پارس,95f4fd605aea50a40571e5aa,۱۳۹۴/۱۲/۲۹,۱۳۹۵/۰۴/۰۴,True,,,1.0,1.0,0.8181818181818182,0.8782521201667389,,0.9310344827586207,0.1644427147373745,0.798651855974092,79.86518559740921,6,baseline_provisional,0.4394666666666666,-0.436087295401403,0.0,0.0,2808824.0,27.0,0.9896296296296296,https://codal.ir/Reports/Decision.aspx?LetterSerial=SB6%2b2n4Uui6iGyQwlG8IHg%3d%3d&rt=0&let=6,0.21002776522970923,0.6552148793781787,0.5558324115351428,0.3829300883824261,0.682327548690505,0.5969446542745616,0.4152238077131278,0.3829300883824261,123,50.204081632653065,final_robust_provisional
خمهر,1395,مهرکام پارس,04b7947f7fbc9ba8078da005,۱۳۹۵/۱۲/۳۰,۱۳۹۶/۰۴/۱۳,True,,,1.0,1.0,1.0,0.8965188364329985,1.0,0.920268972142171,1.0,0.9738268297964527,97.38268297964527,7,baseline_provisional,-0.436087295401403,0.0738522954091815,0.0,0.0,2939385.0,27.0,0.9896296296296296,https://codal.ir/Reports/Decision.aspx?LetterSerial=21sWZQQQaQQQfokKM5qJk27BIdUQ%3d%3d&rt=0&let=6&ct=0,0.6173471231069937,0.9192156628948689,0.883998326750017,0.7506727249285053,0.9298230056948179,0.8959863260277228,0.9058238324353526,0.7506727249285053,131,52.89855072463768,final_robust_provisional
