symbol,fiscal_year,company_name,announcement_id,ins_code,isin,date_title,date_send,date_publish,time_publish,title,is_correction,original_filename,link,link_excel,link_pdf,cash_and_equivalents,cash_beginning,cash_ending,cost_of_revenue,current_assets,current_liabilities,eps,finance_costs,financing_cash_flow,gross_profit,income_tax,inventory,investing_cash_flow,investment_income,liabilities_and_equity,long_term_debt,net_change_in_cash,net_income,noncurrent_assets,noncurrent_liabilities,operating_cash_flow,operating_expenses,operating_profit,other_operating_income_expense,profit_before_tax,property_plant_equipment,retained_earnings,revenue,share_capital,short_term_investments,total_assets,total_equity,total_liabilities,trade_payables,trade_receivables,extracted_item_count,mean_match_score,minimum_match_score,report_unit,audited,consolidated,lag_total_assets,total_assets_growth,lag_total_equity,total_equity_growth,lag_revenue,revenue_growth,lag_net_income,net_income_growth,roa_average_assets,roa_ending_assets,roe_average_equity,roe_ending_equity,current_ratio,quick_ratio,debt_ratio,debt_to_equity,gross_margin,operating_margin,net_margin,asset_turnover,operating_cashflow_to_assets,operating_cashflow_to_current_liabilities,trading_days,first_trade_date_gregorian,last_trade_date_gregorian,first_closing_price,last_closing_price,annual_stock_return_raw,mean_closing_price,annualized_volatility_raw,total_trade_value,total_volume,total_trades,mean_daily_trade_value,amihud_illiquidity_raw,shares_outstanding_year_end,market_cap_year_end_raw,return_adjustment_status,next_year_stock_return_raw,market_available,complete_core_financials,modeling_row_contemporaneous,modeling_row_predictive,ratio_outlier_flag
آباد,1392,توریستی ورفاهی آبادگران ایران,2a9d70ddceb550283148763d,59612098290740355,IRO1ABAD0001,۱۳۹۲/۱۲/۲۹,۱۳۹۳/۰۲/۱۷,۱۳۹۳/۰۲/۱۷,۱۴:۵۴:۰۶,صورتهای مالی سال مالی منتهی به ۱۳۹۲/۱۲/۲۹ (حسابرسی شده),False,1392-12-29_ن-۱۰_2a9d70ddceb550283148763d_صورتهای_مالی_سال_مالی_منتهی_به_۱۳۹۲_۱۲_۲۹_(حسابرسی_شده).xls,https://codal.ir/Reports/Decision.aspx?LetterSerial=qkFQhFZunDKylPGkH7mWoQ%3d%3d&rt=1&let=6,https://excel.codal.ir/service/Excel/GetAll/qkFQhFZunDKylPGkH7mWoQ%3d%3d/0,https://codal.ir/DownloadFile.aspx?hs=qkFQhFZunDKylPGkH7mWoQ%3d%3d&ft=1005&let=6,35966.0,,,-19679.0,267750.0,58030.0,224.0,0.0,,28092.0,85.0,209972.0,,8719.0,282645.0,0.0,,33597.0,14895.0,0.0,,-5187.0,23731.0,,33682.0,,59615.0,47771.0,701008.0,,282645.0,0.0,58030.0,1506.0,3871.0,26.0,0.9930769230769231,0.94,million_rial,True,False,,,,,,,,,,0.11886642254418087,,,4.613992762364294,0.9956574185765983,0.20531054856799166,,0.5880555148521069,0.4967658202675263,0.7032927926984991,,,,243.0,20130325.0,20140319.0,1146.0,2847.0,1.4842931937172774,2182.522633744856,0.4156567264472712,225166087163.0,76072109.0,11011.0,926609412.1934156,8.68526151559612e-11,150000000.0,427050000000.0,provisional_unadjusted,-0.1689760054072321,True,True,True,True,False
آباد,1393,توریستی ورفاهی آبادگران ایران,604422a4ad273565c2d63fe5,59612098290740355,IRO1ABAD0001,۱۳۹۳/۱۲/۲۹,۱۳۹۴/۰۳/۲۶,۱۳۹۴/۰۳/۲۶,۱۰:۲۹:۰۴,صورتهای مالی سال مالی منتهی به ۱۳۹۳/۱۲/۲۹ (حسابرسی شده)(اصلاحیه),True,1393-12-29_ن-۱۰_604422a4ad273565c2d63fe5_صورتهای_مالی_سال_مالی_منتهی_به_۱۳۹۳_۱۲_۲۹_(حسابرسی_شده)(اصلاحیه).xls,https://codal.ir/Reports/Decision.aspx?LetterSerial=a3O4nP8mhQKzaSjBgygITQ%3d%3d&rt=1&let=6,https://excel.codal.ir/service/Excel/GetAll/a3O4nP8mhQKzaSjBgygITQ%3d%3d/0,https://codal.ir/DownloadFile.aspx?hs=a3O4nP8mhQKzaSjBgygITQ%3d%3d&ft=1005&let=6,123.0,,,-13926.0,292630.0,42668.0,275.0,0.0,,57406.0,206.0,253791.0,,3308.0,314711.0,0.0,,54936.0,22081.0,0.0,,-9658.0,51362.0,,55057.0,,82208.0,71332.0,701008.0,,314711.0,0.0,42668.0,902.0,19942.0,26.0,0.9930769230769231,0.94,million_rial,True,False,282645.0,0.11344973376497025,0.0,,47771.0,0.4932071759016976,33597.0,0.6351459951781409,0.18393052049364197,0.1745601520124813,,,6.8583013030842785,0.9102606168557232,0.135578356015519,,0.8047720518140526,0.7200414961027309,0.7701452363595581,0.23882575884397245,,,241.0,20140325.0,20150318.0,2959.0,2459.0,-0.1689760054072321,2562.883817427386,0.5016436711323857,623456498915.0,219373059.0,30908.0,2586956427.033195,7.771138763600564e-11,200000000.0,491800000000.0,provisional_unadjusted,-0.1834078893859292,True,True,True,True,False
آباد,1394,توریستی ورفاهی آبادگران ایران,03af73aaebfef632e564105d,59612098290740355,IRO1ABAD0001,۱۳۹۴/۱۲/۲۹,۱۳۹۵/۰۴/۱۲,۱۳۹۵/۰۴/۱۲,۱۶:۳۴:۴۳,صورت های مالی  سال مالی منتهی به ۱۳۹۴/۱۲/۲۹ (حسابرسی شده),False,1394-12-29_ن-۱۰_03af73aaebfef632e564105d_صورت_های_مالی_سال_مالی_منتهی_به_۱۳۹۴_۱۲_۲۹_(حسابرسی_شده).xls,https://codal.ir/Reports/Decision.aspx?LetterSerial=q88iYwNA8hc9ETt6euCeNg%3d%3d&rt=1&let=6,https://excel.codal.ir/service/Excel/GetAll/q88iYwNA8hc9ETt6euCeNg%3d%3d/0,https://codal.ir/DownloadFile.aspx?hs=q88iYwNA8hc9ETt6euCeNg%3d%3d&ft=1005&let=6,13145.0,123.0,13145.0,-6721.0,0.0,0.0,,0.0,,25183.0,-65.0,279657.0,,,347757.0,20000.0,13022.0,0.0,,,0.0,-10833.0,19331.0,,,8040.0,35512.0,31904.0,701008.0,0.0,347757.0,0.0,96216.0,9724.0,22224.0,27.0,0.9896296296296296,0.86,million_rial,True,False,314711.0,0.10500427376227717,0.0,,71332.0,-0.5527393035383839,54936.0,-1.0,0.0,0.0,,,,,0.2766759547615145,,0.7893367602808425,0.6059114844533601,0.0,0.09631861463497104,0.0,,244.0,20150325.0,20160316.0,2459.0,2008.0,-0.1834078893859292,2255.0491803278687,0.4725564218879368,549182070562.0,243426389.0,39121.0,2250746190.827869,1.58127415292535e-11,200000000.0,401600000000.0,provisional_unadjusted,0.1447746883988494,True,True,True,True,False
آباد,1395,توریستی ورفاهی آبادگران ایران,e5ca499ee05d406e8901d489,59612098290740355,IRO1ABAD0001,۱۳۹۵/۱۲/۳۰,۱۳۹۶/۰۲/۲۴,۱۳۹۶/۰۲/۲۴,۲۲:۳۹:۱۲,صورت های مالی  سال مالی منتهی به ۱۳۹۵/۱۲/۳۰ (حسابرسی شده),False,1395-12-30_ن-۱۰_e5ca499ee05d406e8901d489_صورت_های_مالی_سال_مالی_منتهی_به_۱۳۹۵_۱۲_۳۰_(حسابرسی_شده).xls,https://codal.ir/Reports/Decision.aspx?LetterSerial=YBywjv4nsvF7Wz%2fKeWHolg%3d%3d&rt=1&let=6,https://excel.codal.ir/service/Excel/GetAll/YBywjv4nsvF7WzQQQaQQQKeWHolg%3d%3d/0,https://codal.ir/DownloadFile.aspx?hs=YBywjv4nsvF7WzQQQaQQQKeWHolg%3d%3d&ft=1005&let=6,279.0,,,-990.0,0.0,0.0,,-4093.0,,3947.0,0.0,307031.0,,,352345.0,19835.0,,0.0,,,,-16176.0,45.0,,,7348.0,30853.0,4937.0,701008.0,0.0,352345.0,0.0,65463.0,13985.0,25886.0,23.0,0.9939130434782608,0.86,million_rial,True,False,347757.0,0.013193120483556031,0.0,,31904.0,-0.8452545135406219,0.0,,0.0,0.0,,,,,0.18579233421788305,,0.7994733643913308,0.009114847073121329,0.0,0.014103659181090755,,,245.0,20160326.0,20170318.0,2086.0,2388.0,0.1447746883988494,1957.004081632653,0.4854666065355443,624413740753.0,295937347.0,39293.0,2548627513.277551,2.6081531078516307e-11,240000000.0,573120000000.0,provisional_unadjusted,-0.2220853858784893,True,True,True,True,False
آباد,1396,توریستی ورفاهی آبادگران ایران,2fd77f2062a96d2b66608e07,59612098290740355,IRO1ABAD0001,۱۳۹۶/۱۲/۲۹,۱۳۹۷/۰۴/۱۱,۱۳۹۷/۰۴/۱۱,۱۰:۳۳:۲۶,صورت های مالی  سال مالی منتهی به ۱۳۹۶/۱۲/۲۹ (حسابرسی شده)(اصلاحیه),True,1396-12-29_ن-۱۰_2fd77f2062a96d2b66608e07_صورت_های_مالی_سال_مالی_منتهی_به_۱۳۹۶_۱۲_۲۹_(حسابرسی_شده)(اصلاحیه).xls,https://codal.ir/Reports/Decision.aspx?LetterSerial=LKOE7kpwyuL1NxEyLT7gaw%3d%3d&rt=1&let=6&ct=0,https://excel.codal.ir/service/Excel/GetAll/LKOE7kpwyuL1NxEyLT7gaw%3d%3d/0,https://codal.ir/DownloadFile.aspx?hs=LKOE7kpwyuL1NxEyLT7gaw%3d%3d&ft=1005&let=6,296.0,279.0,296.0,-5322.0,0.0,0.0,,-1937.0,,7541.0,0.0,315686.0,,,357266.0,9667.0,17.0,0.0,,,0.0,-17582.0,1143.0,,,5745.0,30519.0,12863.0,701008.0,0.0,357266.0,0.0,70669.0,26008.0,30619.0,27.0,0.9896296296296296,0.86,million_rial,True,False,352345.0,0.013966424952816192,0.0,,4937.0,1.6054283978124366,0.0,,0.0,0.0,,,,,0.19780499683709057,,0.5862551504314701,0.088859519552204,0.0,0.03625366574080729,0.0,,243.0,20170325.0,20180319.0,2436.0,1895.0,-0.2220853858784893,2617.6831275720165,0.4280528122936651,657185817287.0,238698324.0,32765.0,2704468383.8971195,1.7570926835386744e-11,240000000.0,454800000000.0,provisional_unadjusted,0.1807294501905281,True,True,True,True,False
آباد,1397,توریستی ورفاهی آبادگران ایران,f9a52c095e10bb6681d9eab7,59612098290740355,IRO1ABAD0001,۱۳۹۷/۱۲/۲۹,۱۳۹۸/۰۳/۲۵,۱۳۹۸/۰۳/۲۵,۱۶:۴۰:۲۱,صورت های مالی  سال مالی منتهی به ۱۳۹۷/۱۲/۲۹ (حسابرسی شده),False,1397-12-29_ن-۱۰_f9a52c095e10bb6681d9eab7_صورت_های_مالی_سال_مالی_منتهی_به_۱۳۹۷_۱۲_۲۹_(حسابرسی_شده).xlsx.xls,https://codal.ir/Reports/Decision.aspx?LetterSerial=k31ULpVcBlbsLlfvL2iwZA%3D%3D&rt=1&let=6&ct=0,https://excel.codal.ir/service/Excel/GetAll/k31ULpVcBlbsLlfvL2iwZA%3d%3d/0,https://codal.ir/DownloadFile.aspx?hs=k31ULpVcBlbsLlfvL2iwZA%3d%3d&ft=1005&let=6,0.000414,0.000296,0.000414,-0.003355,0.355399,0.071803,,-0.001108,,0.011564,-7.5e-05,0.328727,,,0.360788,0.002045,0.000118,0.003999,,,,-0.022563,0.004228,,,0.004681,0.032707,0.014919,0.24,0.0,0.360788,-3.6e-05,0.071803,0.028821,0.023983,26.0,0.9946153846153846,0.86,unknown,False,False,357266.0,-0.9999989901417992,0.0,,12863.0,-0.9999988401617042,0.0,,2.2386658465015606e-08,0.011084071532312605,-222.16666666666666,-111.08333333333333,4.949639987187164,0.37146080247343466,0.19901715134649714,-1994.5277777777778,0.7751189758026678,0.28339701052349353,0.26804745626382465,8.351751878958936e-08,,,243.0,20180325.0,20190319.0,1837.0,2169.0,0.1807294501905281,2033.1316872427983,0.4579562187817391,837363389787.0,402912680.0,57956.0,3445939875.6666665,1.7600573740476688e-11,240000000.0,520560000000.0,provisional_unadjusted,5.43747136967476,True,True,True,True,True
آباد,1398,توریستی ورفاهی آبادگران ایران,7860b9645d8eaf8dda8035af,59612098290740355,IRO1ABAD0001,۱۳۹۸/۱۲/۲۹,۱۳۹۹/۰۴/۲۵,۱۳۹۹/۰۴/۲۵,۱۰:۴۷:۳۵,صورت های مالی  سال مالی منتهی به ۱۳۹۸/۱۲/۲۹ (حسابرسی شده)(اصلاحیه),True,1398-12-29_ن-۱۰_7860b9645d8eaf8dda8035af_صورت_های_مالی_سال_مالی_منتهی_به_۱۳۹۸_۱۲_۲۹_(حسابرسی_شده)(اصلاحیه).xlsx.xls,https://codal.ir/Reports/Decision.aspx?LetterSerial=1pM7yWj8ybSjTnW4LE1fRg%3D%3D&rt=1&let=6&ct=0&ft=-1,https://excel.codal.ir/service/Excel/GetAll/1pM7yWj8ybSjTnW4LE1fRg%3d%3d/0,https://codal.ir/DownloadFile.aspx?hs=1pM7yWj8ybSjTnW4LE1fRg%3d%3d&ft=1005&let=6,1096.0,,,,326550.0,86160.0,,1027.0,-1737.0,0.0,0.0,302252.0,1300.0,,363781.0,13000.0,682.0,-2795.0,,,1119.0,130.0,-4007.0,20235.0,,3918.0,21343.0,0.0,240000.0,0.0,363781.0,277621.0,86160.0,24032.0,20486.0,27.0,0.9755555555555555,0.86,million_rial,False,False,0.360788,1008294.7304566671,-3.6e-05,-7711694445.444445,0.014919,-1.0,0.003999,-698925.7311827957,-0.015366372779219085,-0.007683194009582689,-0.02013536440227819,-0.010067682199833587,3.790041782729805,0.28201021355617456,0.23684579458520374,0.3103511621959434,,,,0.0,0.0030760265104554665,0.012987465181058496,238.0,20190325.0,20200318.0,2183.0,14053.0,5.43747136967476,5916.09243697479,0.512806471960459,3641746447825.0,604619796.0,115464.0,15301455663.130253,7.460991250160038e-12,240000000.0,3372720000000.0,provisional_unadjusted,2.9459730581828603,True,True,True,True,True
آباد,1399,توریستی ورفاهی آبادگران ایران,00f388426bcbb665c901ba16,59612098290740355,IRO1ABAD0001,۱۳۹۹/۱۲/۳۰,۱۴۰۰/۰۲/۱۳,۱۴۰۰/۰۲/۱۳,۲۱:۴۸:۱۶,صورت های مالی  سال مالی منتهی به ۱۳۹۹/۱۲/۳۰ (حسابرسی شده),False,1399-12-30_ن-۱۰_00f388426bcbb665c901ba16_صورت_های_مالی_سال_مالی_منتهی_به_۱۳۹۹_۱۲_۳۰_(حسابرسی_شده).xlsx.xls,https://codal.ir/Reports/Decision.aspx?LetterSerial=jP1QQQaQQQBONvXB2aATtRti6brw%3D%3D&rt=1&let=6&ct=0&ft=-1,https://excel.codal.ir/service/Excel/GetAll/jP1QQQaQQQBONvXB2aATtRti6brw%3d%3d/0,https://codal.ir/DownloadFile.aspx?hs=jP1QQQaQQQBONvXB2aATtRti6brw%3d%3d&ft=1005&let=6,0.003087,,,,0.302815,0.113134,,0.0,-0.02099,0.141688,0.0,0.275364,-0.069766,,0.453007,0.0,0.001991,0.12167,,,0.092747,1400.122925,0.115633,0.0,,0.010112,0.077378,0.155088,0.24,0.0,0.453007,0.339873,0.113134,0.030977,0.020581,27.0,0.9785185185185185,0.86,rial,False,False,363781.0,-0.9999987547260577,277621.0,-0.9999987757662425,0.0,,-2795.0,-1.0000435313059033,6.689181045063273e-07,0.26858304617809436,8.765176340958435e-07,0.3579866597228965,2.676604734208991,0.24264146940795875,0.2497400702417402,0.3328713960803006,0.9135974414525947,0.7455960486949345,0.7845223357061797,8.526437987316289e-07,0.20473635065241816,0.819797761946011,243.0,20200324.0,20210317.0,13956.0,55070.0,2.9459730581828603,34313.33744855967,0.3843257514976101,12633027764862.0,397669001.0,154352.0,51987768579.679016,6.283375219120869e-13,240000000.0,13216800000000.0,provisional_unadjusted,-0.2622117305247866,True,True,True,True,False
آباد,1400,توریستی ورفاهی آبادگران ایران,ad496a5398161a5f003e4641,59612098290740355,IRO1ABAD0001,۱۴۰۰/۱۲/۲۹,۱۴۰۱/۰۳/۰۷,۱۴۰۱/۰۳/۰۷,۱۸:۰۶:۲۷,صورت های مالی  سال مالی منتهی به ۱۴۰۰/۱۲/۲۹ (حسابرسی شده),False,1400-12-29_ن-۱۰_ad496a5398161a5f003e4641_صورت_های_مالی_سال_مالی_منتهی_به_۱۴۰۰_۱۲_۲۹_(حسابرسی_شده).xlsx.xls,https://codal.ir/Reports/Decision.aspx?LetterSerial=IijaoB7bKDI1mbZBGLaQtA%3d%3d&rt=1&let=6&ct=0&ft=-1,https://excel.codal.ir/service/Excel/GetAll/IijaoB7bKDI1mbZBGLaQtA%3d%3d/0,https://codal.ir/DownloadFile.aspx?hs=IijaoB7bKDI1mbZBGLaQtA%3d%3d&ft=1005&let=6,0.009183,,,,0.363312,0.157013,,0.0,-0.003454,0.02766,-0.008117,0.30959,0.043466,,0.474155,0.0,0.006096,0.004126,,,-0.033916,1401.12296,-0.00167,0.0,,0.009157,0.054282,0.033669,0.24,0.0,0.474155,0.317142,0.157013,0.056188,0.007543,27.0,0.9785185185185185,0.86,rial,False,False,0.453007,0.046683605330601896,0.339873,-0.06688086432285001,0.155088,-0.7829038997214485,0.12167,-0.9660886003123202,0.008900278484234686,0.008701795826259346,0.012559835011377217,0.01300994507192362,2.313897575360002,0.34215001305624404,0.33114276976937923,0.4950873741100202,0.8215272208856813,-0.049600522736048,0.12254596216103836,0.07262808441243276,-0.0715293522160475,-0.21600759172807346,239.0,20210327.0,20220319.0,55070.0,40630.0,-0.2622117305247866,47235.69037656904,0.3635730969546493,6027300152860.0,133412786.0,78084.0,25218829091.46444,1.4744367143327742e-12,240000000.0,9751200000000.0,provisional_unadjusted,-0.180441478439425,True,True,True,True,False
آباد,1401,توریستی ورفاهی آبادگران ایران,ee4d20b9f76287f62b34f0fc,59612098290740355,IRO1ABAD0001,۱۴۰۱/۱۲/۲۹,۱۴۰۲/۰۳/۱۱,۱۴۰۲/۰۳/۱۱,۱۰:۲۷:۵۲,صورت های مالی  سال مالی منتهی به ۱۴۰۱/۱۲/۲۹ (حسابرسی شده),False,1401-12-29_ن-۱۰_ee4d20b9f76287f62b34f0fc_صورت_های_مالی_سال_مالی_منتهی_به_۱۴۰۱_۱۲_۲۹_(حسابرسی_شده).xlsx.xls,https://codal.ir/Reports/Decision.aspx?LetterSerial=MdcI%2bmtham894V5WbQQQaQQQ1VdQ%3d%3d&rt=5&let=6&ct=0&ft=-1,https://excel.codal.ir/service/Excel/GetAll/MdcIOOObOOOmtham894V5WbQQQaQQQ1VdQ%3d%3d/0,https://codal.ir/DownloadFile.aspx?hs=MdcIOOObOOOmtham894V5WbQQQaQQQ1VdQ%3d%3d&ft=1005&let=6,0.0066,,,0.0,0.392646,0.240193,,0.0,-0.001479,0.055987,-0.001485,0.326395,-0.06889,,0.567515,0.0,-0.002583,0.011291,,,0.067786,1402.12294,0.005016,0.006344,,0.044637,0.061404,0.064679,0.24,0.0,0.567515,0.324833,0.242682,0.086652,0.020602,28.0,0.9792857142857142,0.86,rial,False,False,0.474155,0.19689763895772483,0.317142,0.024250966444053557,0.033669,0.9210252754759574,0.004126,1.7365487154629182,0.021678650628317992,0.019895509369796394,0.035175824603761834,0.034759399445253414,1.6347104203702856,0.27582402484668583,0.42762217738738184,0.7470977394538117,0.8656132593268294,0.07755221942206898,0.17456979854357674,0.12418328261349565,0.11944353893729681,0.2822147189968067,238.0,20220326.0,20230319.0,38960.0,31930.0,-0.180441478439425,29501.680672268907,0.4691418691961268,9399663481730.0,309834791.0,147204.0,39494384377.01681,9.674338918436046e-13,240000000.0,7663200000000.0,provisional_unadjusted,,True,True,True,False,False
آبادا,1399,تولید نیروی برق آبادان,1216caa64f48a7d2d7e1831d,37661500521100963,IRO1NBAB0001,۱۳۹۹/۱۲/۳۰,۱۴۰۰/۰۳/۱۹,۱۴۰۰/۰۳/۱۹,۱۷:۵۴:۳۷,صورت های مالی  سال مالی منتهی به ۱۳۹۹/۱۲/۳۰ (حسابرسی شده),False,1399-12-30_ن-۱۰_1216caa64f48a7d2d7e1831d_صورت_های_مالی_سال_مالی_منتهی_به_۱۳۹۹_۱۲_۳۰_(حسابرسی_شده).xls,https://codal.ir/Reports/Decision.aspx?LetterSerial=fzwrh8yQQQaQQQFXS2WEkQQQaQQQ%2BXEMzA%3D%3D&rt=0&let=6&ct=0&ft=-1,https://excel.codal.ir/service/Excel/GetAll/fzwrh8yQQQaQQQFXS2WEkQQQaQQQOOObOOOXEMzA%3d%3d/0,https://codal.ir/DownloadFile.aspx?hs=fzwrh8yQQQaQQQFXS2WEkQQQaQQQOOObOOOXEMzA%3d%3d&ft=1005&let=6,0.166327,,,1.238388,0.660951,2.036058,,0.0014,0.877965,1.032358,0.0,0.122276,-1.126757,,7.464135,0.060037,0.042163,0.970918,,,0.290955,,0.978523,0.0,,6.76244,1.754248,2.422271,2.5,0.0,7.464135,4.342794,3.121341,1.827523,0.368843,27.0,0.9807407407407408,0.86,rial,False,False,7693826.0,-0.9999990298539374,1330052.0,-0.9999967348690126,1835686.0,-0.9999986804546094,581772.0,-0.9999983311022187,2.5238861863230053e-07,0.13007776520655107,1.4599652191582028e-06,0.22356989532545177,0.3246228742010296,0.26456761054940475,0.4181785297291649,0.7187402856317846,0.42619426150088086,0.4039692503439954,0.4008296346692835,6.296655656225151e-07,0.03898040429333071,0.14290113542934435,174.0,20200707.0,20210317.0,1000.0,14610.0,13.61,18873.3908045977,17.506453194602482,29980908446470.0,1457099325.0,8721047.0,172304071531.43677,4.3369393669608313e-13,,,provisional_unadjusted,-0.3165969316596931,True,True,True,True,False
آبادا,1400,تولید نیروی برق آبادان,61c7455054bc3e365138adf1,37661500521100963,IRO1NBAB0001,۱۴۰۰/۱۲/۲۹,۱۴۰۱/۰۳/۱۷,۱۴۰۱/۰۳/۱۷,۲۰:۵۱:۱۱,صورت های مالی  سال مالی منتهی به ۱۴۰۰/۱۲/۲۹ (حسابرسی شده),False,1400-12-29_ن-۱۰_61c7455054bc3e365138adf1_صورت_های_مالی_سال_مالی_منتهی_به_۱۴۰۰_۱۲_۲۹_(حسابرسی_شده).xls,https://codal.ir/Reports/Decision.aspx?LetterSerial=ZivnZJ8RshMGzTWKxENIOg%3d%3d&rt=0&let=6&ct=0&ft=-1,https://excel.codal.ir/service/Excel/GetAll/ZivnZJ8RshMGzTWKxENIOg%3d%3d/0,https://codal.ir/DownloadFile.aspx?hs=ZivnZJ8RshMGzTWKxENIOg%3d%3d&ft=1005&let=6,556846.0,,,1389913.0,1633446.0,2361053.0,,52425.0,-37869.0,1603649.0,0.0,150430.0,-527417.0,,8595754.0,0.0,390446.0,1426614.0,,,955732.0,1214011229.0,1535692.0,0.0,,6921598.0,1701821.0,3284347.0,2500000.0,0.0,8595754.0,4055958.0,4539796.0,2229923.0,877705.0,28.0,0.9792857142857142,0.86,million_rial,False,False,7.464135,1151606.520496347,4.342794,933950.2765284285,2.422271,1355894.7688879569,0.970918,1469344.5060056567,0.33193429248878337,0.1659672903621951,0.7034651110775645,0.3517329321457471,0.6918294506730683,0.6281163531695392,0.5281440115666409,1.119290682990307,0.48827027107671633,0.4675790956314908,0.4343676231530956,0.7641782554584899,0.11118652302055178,0.40479057437507754,239.0,20210327.0,20220319.0,14340.0,9800.0,-0.3165969316596931,11787.615062761506,0.4005987389034035,8117854380050.0,632189546.0,859639.0,33965917908.159,9.904940216993006e-13,,,provisional_unadjusted,0.1049562682215743,True,True,True,True,True
آبادا,1401,تولید نیروی برق آبادان,06761ab52d39fb8e56378e7d,37661500521100963,IRO1NBAB0001,۱۴۰۱/۱۲/۲۹,۱۴۰۲/۰۴/۰۵,۱۴۰۲/۰۴/۰۵,۱۵:۱۷:۴۸,صورت های مالی  سال مالی منتهی به ۱۴۰۱/۱۲/۲۹ (حسابرسی شده),False,1401-12-29_ن-۱۰_06761ab52d39fb8e56378e7d_صورت_های_مالی_سال_مالی_منتهی_به_۱۴۰۱_۱۲_۲۹_(حسابرسی_شده).xls,https://codal.ir/Reports/Decision.aspx?LetterSerial=ja4SfLxetRrlAh7eJyA4zA%3d%3d&rt=0&let=6&ct=0&ft=-1,https://excel.codal.ir/service/Excel/GetAll/ja4SfLxetRrlAh7eJyA4zA%3d%3d/0,https://codal.ir/DownloadFile.aspx?hs=ja4SfLxetRrlAh7eJyA4zA%3d%3d&ft=1005&let=6,372421.0,,,1680698.0,2629059.0,4185931.0,,92735.0,671508.0,253595.0,0.0,174980.0,-825805.0,,9016597.0,1277245.0,-184833.0,21151.0,,,-30536.0,,,0.0,,6343140.0,433665.0,2644781.0,2500000.0,0.0,9016597.0,2810189.0,6206408.0,2775805.0,1927169.0,26.0,0.98,0.86,million_rial,False,False,8595754.0,0.04895940484104133,4055958.0,-0.3071454388827498,3284347.0,-0.19473155546597243,1426614.0,-0.985173985394788,0.0024018372107165024,0.0023457852225179853,0.006160951695324903,0.007526540029869877,0.6280703145847364,0.5862683833058883,0.6883315290680064,2.208537575230705,0.09588506571999723,,0.007997259508443232,0.3003325336861615,-0.003386643541903891,-0.007294912410166341,238.0,20220326.0,20230319.0,10290.0,11370.0,0.1049562682215743,10320.966386554624,0.3682376305704952,6248858924700.0,568307357.0,392567.0,26255709767.64706,8.56874886739361e-13,,,provisional_unadjusted,,True,True,True,False,False
آلومینا,1400,آلومینای ایران,623bd717896dee7cdacf508b,18661507395759423,IRO1ALMN0001,۱۴۰۰/۱۲/۲۹,۱۴۰۲/۰۵/۱۷,۱۴۰۲/۰۵/۱۷,۱۷:۳۳:۲۰,صورت های مالی  سال مالی منتهی به ۱۴۰۰/۱۲/۲۹ (حسابرسی شده),False,1400-12-29_ن-۱۰_623bd717896dee7cdacf508b_صورت_های_مالی_سال_مالی_منتهی_به_۱۴۰۰_۱۲_۲۹_(حسابرسی_شده).xls,https://codal.ir/Reports/Decision.aspx?LetterSerial=FMnuDAJXfQSwGwBPgGb5nA%3d%3d&rt=0&let=6&ct=0&ft=-1,https://excel.codal.ir/service/Excel/GetAll/FMnuDAJXfQSwGwBPgGb5nA%3d%3d/0,https://codal.ir/DownloadFile.aspx?hs=FMnuDAJXfQSwGwBPgGb5nA%3d%3d&ft=1005&let=6,546478.0,,,12331615.0,31008469.0,31238308.0,,1401.0,-2932866.0,16552719.0,-1952252.0,18312460.0,-4129371.0,,44650751.0,3855941.0,97746.0,11259463.0,,,7159983.0,611347.0,14931983.0,50496.0,,12270581.0,9921750.0,44757951.0,1999769.0,0.0,44650751.0,12269225.0,32381526.0,10279746.0,9245299.0,28.0,0.9792857142857142,0.86,million_rial,False,False,28.603348,1561031.3309005646,8.70599,1409284.445997526,23.913867,1871630.677135279,8.403949,1339781.4046766583,0.5043344416389873,0.2521673823582497,1.835397918046501,0.9176996102035785,0.9926423991978055,0.40642434923171894,0.7252179476219784,2.6392478742544863,0.36982745255697697,0.3336163221591623,0.25156341495614937,2.004800426671339,0.16035526479722592,0.22920521175474676,12.0,20220302.0,20220319.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,,1999000000.0,1999000000000.0,provisional_unadjusted,0.0,True,True,True,True,True
