symbol,fiscal_year,company_name,predictive_value_score,confirmatory_value_score,faithful_representation_score,completeness_score,understandability_score,comparability_score,timeliness_score,conservatism_score,FIUI_primary_8,FIUI_equal_8,FIUI_PCA_8,FIUI_original_9
دسبحا,1399,گروه دارویی سبحان,0.9999996385064227,0.4916049600446645,0.8019277533811288,0.4166666666666667,1.0,0.2473067244289969,0.944055944055944,0.6964161753518401,66.22690006970178,69.97472328044579,70.44749299464766,66.89528867161935
دسبحان,1392,سبحان دارو,0.651185886718485,0.0868254272360079,0.724672686818026,1.0,0.910274454609426,0.9252738376407008,0.9855715871254164,0.5405798977686322,51.51819209301842,72.80479722395867,72.4847060317183,52.255603843240216
دسبحان,1393,سبحان دارو,0.707548045216801,0.4046052432191417,0.3297165110289354,1.0,0.9522237587545144,0.9252738376407008,0.9960591133004926,0.7880936199828417,64.70274705000816,76.29400161429285,76.0621120960365,62.638169187783866
دسبحان,1394,سبحان دارو,0.0,1.6439380567811723e-09,0.5364467847474408,1.0,0.9522237587545144,0.9252738376407008,0.9929006085192698,0.5517679808485643,38.258583808615455,61.982662151930356,62.008044885253014,38.64124061684985
دسبحان,1395,سبحان دارو,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,1.0,0.9731027857829012,1.0,74.18028766082149,89.3825941682519,89.425035653607,75.2689615134176
دسبحان,1396,سبحان دارو,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,1.0,0.9764492753623188,1.0,63.14016740099252,85.32680331690571,85.320148673687,64.68290592272119
دسبحان,1397,سبحان دارو,0.9999999413553976,2.685766663480101e-09,1.0,1.0,1.0,0.9999969203012574,0.9788897576231432,1.0,61.489287551821356,87.23608277456955,87.3447420058824,63.0147084991967
دسبحان,1398,سبحان دارو,0.9999998043437888,0.3297696637021264,0.9341417554628482,0.7857142857142857,0.4975755699989719,0.8774671424074958,0.943887775551102,0.8008346475369558,63.344800709929835,77.11738305896968,76.5324256771759,64.74219646450197
دسبحان,1399,سبحان دارو,0.999999878070895,0.1546119168663724,0.4426384178150927,0.75,0.504157218442935,0.5130001288238919,0.9627039627039627,0.4383913123498423,46.6907263782947,59.5687854384124,58.8912508727033,46.309924220482266
دسبحان,1400,سبحان دارو,0.9999994658035808,0.6067601160981079,0.8718538905298505,0.7272727272727273,0.1738035264483709,0.6192965662436685,0.9535160905840286,0.6023348908872375,65.82172979894295,69.43546592334465,68.5806223596378,67.0388573611763
دسبحان,1401,سبحان دارو,0.8826104529535383,0.0641472408037849,0.4707646887130446,0.8518518518518519,0.7796610169491517,0.7396156844496155,0.9297872340425531,0.3043666128442189,45.443610189245454,62.78505978259699,62.08164583197402,45.19059332882509
دسینا,1392,داروسازی  سینا,0.651185886718485,0.0868254272360079,0.7469749472500211,1.0,0.910274454609426,0.9252738376407008,0.9689234184239732,0.5529008579991143,51.75048657714563,73.0294853734716,72.74840833098936,52.59743448079739
دسینا,1393,داروسازی  سینا,0.707548045216801,0.4046052432191417,0.2187444588205253,1.0,0.9522237587545144,0.9252738376407008,0.9733990147783252,0.8617335382052038,64.56327348172235,75.54409870794015,75.3709688267534,61.87262451220544
دسینا,1394,داروسازی  سینا,0.0,1.6439380567811723e-09,0.243119115965197,1.0,0.9522237587545144,0.9252738376407008,0.977687626774848,0.7968600514686706,38.61479601820687,61.18955490309836,61.38352913171256,37.28845470158706
دسینا,1395,داروسازی  سینا,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,1.0,0.9135446685878964,1.0,73.93605045851473,88.63811770331435,88.73808910616764,75.04160298114199
دسینا,1396,داروسازی  سینا,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,1.0,0.9329710144927535,1.0,62.96187081782186,84.78332505603615,84.81866805946234,64.51693100540079
دسینا,1398,داروسازی  سینا,0.9999999762487636,0.0189897794393701,0.8862090231638449,0.7857142857142857,0.4975755699989719,0.9683801565939821,0.93186372745491,0.7738655964856996,51.24736597534216,73.28247643874786,72.55485867626415,52.849434423525146
دسینا,1399,داروسازی  سینا,0.9999994794362628,0.1379787850793966,0.9941862291767244,0.75,0.504157218442935,0.8072172225435126,0.921911421911422,0.8046727701937177,55.7409661395209,74.00153908479965,73.57414790357724,57.78950036184428
دسینا,1400,داروسازی  سینا,0.999999732367365,8.322794419858075e-09,0.983118296159568,0.7272727272727273,0.1738035264483709,0.7090437674999137,0.9201430274135876,0.6958611574309888,44.751941421536806,65.11552803644143,64.36657365802024,47.351558683620546
دشیمی,1392,شیمی  داروئی  داروپخش,0.651185886718485,0.0868254272360079,0.933332135648999,1.0,0.910274454609426,0.9252738376407008,0.9678135405105438,0.655854525584945,54.25745500895067,76.63199759936386,76.54361960374261,55.98057506531349
دشیمی,1393,شیمی  داروئی  داروپخش,0.707548045216801,0.3422554573842624,0.7913917977506789,1.0,0.9522237587545144,0.9252738376407008,0.98128078817734,0.4817306242294096,62.44006308492629,77.27130386442134,76.90579790157032,63.105760383656985
دشیمی,1394,شیمی  داروئی  داروپخش,0.0,1.6439380567811723e-09,1.0,0.8181818181818182,0.8782521201667389,0.9252738376407008,0.9726166328600404,0.1644427147373745,35.2160231489434,59.48458906538263,59.1176451821374,38.45174549851962
دشیمی,1395,شیمی  داروئی  داروپخش,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,1.0,0.9769452449567724,1.0,74.19604489968,89.43062490792529,89.46935478569985,75.28362980582246
دشیمی,1396,شیمی  داروئی  داروپخش,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,1.0,0.9909420289855072,1.0,63.19959959538275,85.50796273719557,85.48730887842856,64.73823089516131
دشیمی,1397,شیمی  داروئی  داروپخش,0.9999999301015464,2.685766663480101e-09,1.0,1.0,1.0,0.9999997063140929,1.0,1.0,61.575873415741796,87.49999548876757,87.5882593337607,63.095310353348125
دشیمی,1398,شیمی  داروئی  داروپخش,0.999999632676819,0.1952099333725299,0.9648726156014726,0.9285714285714286,0.4707520891364909,0.964559306417377,0.9519038076152304,0.8576538263218709,60.436548256224874,79.16903299641524,78.58319287502407,62.0577208430467
دشیمی,1399,شیمی  داروئی  داروپخش,0.9999995877148408,5.561407805530543e-10,0.9511347626922086,0.9166666666666666,0.4693877551020395,0.5812171009390585,0.9522144522144522,0.7691100672782353,49.47456338704653,70.49662991454552,70.37159758006885,51.595026742903414
دشیمی,1400,شیمی  داروئی  داروپخش,0.9999995698791868,8.13678102714197e-10,0.3090096519981248,0.9090909090909092,0.1158690176322444,0.5678694353091804,0.9499404052443384,0.2393652982784429,34.8791592528738,51.139303603076314,49.81205418048986,34.402154265654886
دشیمی,1401,شیمی  داروئی  داروپخش,0.8826104529535383,0.313380970561081,0.4715972551410765,0.925925925925926,0.7657384987893442,0.9511057151616212,0.9382978723404256,0.3049048975323942,56.78260270609745,69.41951985506759,68.40345070700317,56.02134259143536
دعبید,1392,لابراتوارداروسازی   دکترعبیدی,0.8790037610153459,0.0868254272360079,0.7702470374245057,1.0,0.910274454609426,0.9252738376407008,0.9322974472807992,0.5657576039955274,55.103731670194,75.8709946150289,75.5210393405226,55.8863287324364
دعبید,1393,لابراتوارداروسازی   دکترعبیدی,0.707548045216801,0.3396532880778031,0.8376679185033675,1.0,0.9522237587545144,0.9252738376407008,0.9477832512315272,0.451022264060705,62.22212066303124,77.01465454356774,76.66635951313192,63.16501891238128
دعبید,1394,لابراتوارداروسازی   دکترعبیدی,0.0,0.1814598378001339,0.519249902234787,1.0,0.9522237587545144,0.9252738376407008,0.9634888438133874,0.5661369613158178,45.13494773609972,63.84791426949177,63.894713391471015,45.14977708022895
دعبید,1395,لابراتوارداروسازی   دکترعبیدی,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,0.9248900771864632,0.9404418828049952,1.0,73.59646145736485,88.03545884585887,88.21839706804514,74.73245174863794
دعبید,1396,لابراتوارداروسازی   دکترعبیدی,0.8826104861785646,0.1340920353324397,1.0,0.8888888888888888,1.0,0.6099111777996364,0.9710144927536232,1.0,61.72513468572669,81.08146351191441,81.76119377963565,63.392996456387365
دعبید,1397,لابراتوارداروسازی   دکترعبیدی,0.9999998826212564,3.285451451071074e-09,1.0,1.0,1.0,0.0565266461878595,0.9749804534792806,1.0,55.82210415684822,75.39383731967311,76.87479057884063,57.82671701239748
دعبید,1399,لابراتوارداروسازی   دکترعبیدی,0.9999997545963114,0.1379787850793966,0.7923811343678635,0.75,0.504157218442935,0.8072172225435126,0.9603729603729604,0.6658589764321837,52.88556809679348,70.22457564793953,69.52194808057115,53.997205163861395
دعبید,1400,لابراتوارداروسازی   دکترعبیدی,0.9999994434753124,1.4789088287140875e-09,0.758965184509013,0.7272727272727273,0.1738035264483709,0.7090437674999137,0.9606674612634089,0.5295347006580401,41.44096064390324,60.74108515757119,59.674953582891234,43.0105314505606
دعبید,1401,لابراتوارداروسازی   دکترعبیدی,0.8826104529535383,7.470942312394554e-10,0.4917716208432187,0.8888888888888888,0.794099183929693,0.7867145396987795,0.925531914893617,0.3179483638378811,44.008909494939076,63.59456207240888,62.89013394878318,43.89981528064368
دفارا,1392,داروسازی  فارابی,0.651185886718485,0.0868254272360079,0.7125671581115783,1.0,0.910274454609426,0.9252738376407008,0.948945615982242,0.5338921569355495,51.20485035428278,72.11205671542487,71.81489638208677,51.895747233270924
دفارا,1393,داروسازی  فارابی,0.707548045216801,0.4046052432191417,0.9246723834426596,1.0,0.9522237587545144,0.9252738376407008,0.9536945812807882,0.2933137205025685,63.70510051430867,77.01664462571468,76.51614669017827,65.12570702420895
دفارا,1394,داروسازی  فارابی,0.0,1.6439380567811723e-09,1.0,0.8181818181818182,0.8782521201667389,0.9252738376407008,0.949290060851927,0.1644427147373745,35.12036504296239,59.193006915281224,58.84859523799455,38.36269810373008
دفارا,1395,داروسازی  فارابی,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,1.0,0.9327569644572526,1.0,74.01483665280723,88.8782714016813,88.95968476663195,75.11494444316638
دفارا,1396,داروسازی  فارابی,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,1.0,0.9329710144927535,1.0,62.96187081782186,84.78332505603615,84.81866805946234,64.51693100540079
دفارا,1398,داروسازی  فارابی,0.9999999771531504,0.0189897794393701,0.2554127022312077,0.7857142857142857,0.4975755699989719,0.9683801565939821,0.9529058116232464,0.4189520047451647,42.76344624220794,61.224128593742236,59.82035966304628,41.40016467254265
دفارا,1399,داروسازی  فارابی,0.9999995341477002,0.1379787850793966,0.6179133990610283,0.75,0.504157218442935,0.8072172225435126,0.951048951048951,0.5523876550015513,50.312578389668374,66.50878456656343,65.61664610822015,50.62092556328652
دفارا,1400,داروسازی  فارابی,0.9999990813860412,8.322794419858075e-09,0.9999993437466368,0.7272727272727273,0.1738035264483709,0.7090437674999137,0.9439809296781884,0.684973922726851,44.86014905574602,65.48841633851904,64.71117962899069,47.548967092914616
دفارا,1401,داروسازی  فارابی,0.8826104529535383,1.4594486272574945e-06,0.7112151698244138,0.8518518518518519,0.7796610169491517,0.7867145396987795,0.9085106382978724,0.4598266552970639,46.657165089682486,67.25489730401624,66.78193977506716,47.59526966346364
دفرا,1392,فرآورده های  تزریقی  ایران,0.651185886718485,0.0868254272360079,0.8366940828083009,1.0,0.910274454609426,0.9252738376407008,0.9456159822419534,0.6024665020062541,52.86404403786303,74.47920216576411,74.31289504288705,54.139266974618906
دفرا,1393,فرآورده های  تزریقی  ایران,0.707548045216801,4.1531309264037804e-10,0.1223973747689535,1.0,0.9522237587545144,0.9252738376407008,0.9605911330049262,0.9256684772220664,48.92373471201624,69.92128283779093,69.82824846809208,46.302350627906605
دفرا,1394,فرآورده های  تزریقی  ایران,0.0,1.6439380567811723e-09,1.0,0.8181818181818182,0.8782521201667389,0.9252738376407008,0.9685598377281948,0.1644427147373745,35.19938695659888,59.433879126234565,59.07085388750386,38.43625899507796
دفرا,1395,فرآورده های  تزریقی  ایران,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,1.0,0.951969260326609,1.0,74.09362284709974,89.11842510004824,89.18128042709625,75.18828590519077
دفرا,1396,فرآورده های  تزریقی  ایران,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,1.0,0.9538043478260868,1.0,63.047304597257806,85.04374172270282,85.05896085377832,64.59646065328349
دفرا,1397,فرآورده های  تزریقی  ایران,0.9999999333108944,2.685766663480101e-09,1.0,1.0,1.0,0.999996541660414,0.9695074276778732,1.0,61.450809911679016,87.11879881668685,87.23652142463854,62.978889993916866
دفرا,1398,فرآورده های  تزریقی  ایران,0.9999998653226286,0.6536460023344577,0.936882806274835,0.8571428571428571,0.4448865897333848,0.9071247482739002,0.9198396793587176,0.8023768825762903,75.90394268857726,81.5237428877134,80.87540341995347,76.8204155821421
دفرا,1399,فرآورده های  تزریقی  ایران,0.9999995551288552,0.7184700604484056,0.6495170372575518,0.8333333333333334,0.4358600583090337,0.3583273460499834,0.9393939393939394,0.572942209583625,70.26244544235063,68.8480442438091,68.57515160960519,70.07829123260332
دفرا,1400,فرآورده های  تزریقی  ایران,0.9999996828068644,7.357433596943257e-10,0.8745868594025763,0.8181818181818182,0.0600035984166947,0.1908474453745543,0.9404052443384984,0.6040973404788572,39.40753524652399,56.101524871695084,55.866633607912355,41.82350646776842
دفرا,1401,فرآورده های  تزریقی  ایران,0.8826104529535383,0.74326321352853,0.5888430340415393,0.8888888888888888,0.7507846829880711,0.7463455469892231,0.9106382978723404,0.3807085876769801,73.19230327091876,73.6510338117389,73.01940027883475,72.4598120904179
دلر,1392,داروسازی  اکسیر,0.651185886718485,0.0868254272360079,0.6101908632395096,1.0,0.910274454609426,0.9252738376407008,0.957824639289678,0.4773340218752453,49.861545098714224,70.23636413261316,69.82535586925304,50.06876872157512
دلر,1393,داروسازی  اکسیر,0.707548045216801,0.4046052432191417,0.3805537757838722,1.0,0.9522237587545144,0.9252738376407008,0.9714285714285714,0.7543585313303277,64.62306589360995,76.19989704217411,75.97490827210119,62.85521881684235
دلر,1394,داروسازی  اکسیر,0.0,1.6439380567811723e-09,1.0,0.8181818181818182,0.8782521201667389,0.9252738376407008,0.969574036511156,0.1644427147373745,35.203546004685,59.446556611021585,59.08255171116223,38.440130620938376
دلر,1395,داروسازی  اکسیر,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,1.0,0.9663784822286264,1.0,74.15271249281912,89.29854037382347,89.34747717244448,75.24329200170905
دلر,1396,داروسازی  اکسیر,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,1.0,0.9719202898550724,1.0,63.12159484024558,85.27019099806512,85.26791110970527,64.66561686883364
دلر,1398,داروسازی  اکسیر,0.9999999181980234,0.0189897794393701,0.7075978006355316,0.8571428571428571,0.4448865897333848,0.9683801565939821,0.9749498997995992,0.6733711129114031,48.99559312527146,70.5664764306769,69.59368566295605,49.75403519910368
دلر,1399,داروسازی  اکسیر,0.9999995181291372,0.1379787850793966,0.6192518911447366,0.8333333333333334,0.4358600583090337,0.8072172225435126,0.9673659673659674,0.5532581911221451,50.32131622764015,66.92831208784078,65.9940775252593,50.64398280601965
دلر,1400,داروسازی  اکسیر,0.999999990362465,8.322794419858075e-09,0.2964752059499013,0.8181818181818182,0.0600035984166947,0.7090437674999137,0.9582836710369488,0.2312820268078687,34.21978893554869,50.915876082230064,49.257819291661704,33.69497708532302
دلر,1401,داروسازی  اکسیر,0.8826104529535383,1.4594486272574945e-06,0.6002725619819825,0.8888888888888888,0.7507846829880711,0.7867145396987795,0.946808510638298,0.3880981960929196,45.18883052208041,65.55224115863881,64.90567194959154,45.60780530914584
دلقما,1392,دارویی  لقمان,0.651185886718485,0.0868254272360079,0.8516013099541285,1.0,0.910274454609426,0.9252738376407008,0.9112097669256382,0.6107020507467309,52.923853714905334,74.33840917288896,74.22066536284369,54.27888958920709
دلقما,1393,دارویی  لقمان,0.707548045216801,0.5946925262256002,0.979317839272854,1.0,0.9522237587545144,0.9252738376407008,0.941871921182266,0.3295758857818213,71.7622181493291,80.38129767593198,79.93842746121459,73.14918445191687
دلقما,1394,دارویی  لقمان,0.0,1.6439380567811723e-09,1.0,0.8181818181818182,0.8782521201667389,0.9252738376407008,0.9421906693711968,0.1644427147373745,35.09125170635947,59.10426452177209,58.76671047238587,38.33559672270717
دلقما,1395,دارویی  لقمان,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,1.0,0.9212295869356388,1.0,73.96756493623172,88.73417918266112,88.82672737035337,75.07093956595175
دلقما,1396,دارویی  لقمان,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,1.0,0.9302536231884058,1.0,62.950727281373695,84.74935766473179,84.78732552107331,64.50655757306826
دلقما,1397,دارویی  لقمان,0.9999989786061744,2.685766663480101e-09,1.0,1.0,1.0,0.9999994532048536,0.9405785770132916,1.0,61.332181933490524,86.75721264387607,86.90287526968119,62.86845969941086
دلقما,1398,دارویی  لقمان,0.9999998974691762,0.6806972814710833,0.3329913926225354,0.8571428571428571,0.4448865897333848,0.779048917759969,0.93186372745491,0.4626011680893708,68.02086057169335,68.61539789679108,67.51097892416261,66.12456079817971
دلقما,1399,دارویی  لقمان,0.999999580034664,0.9035232542459422,0.0,0.8333333333333334,0.4358600583090337,0.4447053321064411,0.9452214452214452,0.0,66.86166192792453,57.033037540635746,55.70545033364029,63.474271841095096
دلقما,1400,دارویی  لقمان,0.99999567852956,1.0,0.9888320460377517,0.8181818181818182,0.0600035984166947,0.481298147594105,0.9272943980929678,0.6921764480148224,81.32529200450047,74.59727668584651,74.01089154754222,82.59478251177646
دلقما,1401,دارویی  لقمان,0.8826104529535383,0.2048087350488625,0.6725500067895358,0.8888888888888888,0.7507846829880711,0.4181275861074094,0.851063829787234,0.4348282112970111,51.505089036167604,63.79577992325689,63.84018820953439,52.16088535940416
دپارس,1392,پارس  دارو,0.651185886718485,0.0868254272360079,0.6741724614511314,1.0,0.910274454609426,0.9252738376407008,0.921198668146504,0.512680875143856,50.57362304293842,71.0201451368264,70.71030643795508,51.09193264753497
دپارس,1393,پارس  دارو,0.707548045216801,0.4046052432191417,0.9571690892191236,1.0,0.9522237587545144,0.9252738376407008,0.9182266009852216,0.3717225100788833,64.64676228547665,77.95961356392984,77.59443071348528,66.18045169897579
دپارس,1394,پارس  دارو,0.0,1.6439380567811723e-09,1.0,0.8181818181818182,0.8782521201667389,0.9252738376407008,0.9198782961460448,0.1644427147373745,34.999752648464586,58.825359856457695,58.50935835190141,38.25042095377804
دپارس,1395,پارس  دارو,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,1.0,0.9125840537944284,1.0,73.93211114880009,88.62611001839599,88.72700932314443,75.03793590804078
دپارس,1396,پارس  دارو,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,1.0,0.9184782608695652,1.0,62.90243862343164,84.6021656357463,84.65150785472079,64.46160603296065
دپارس,1398,پارس  دارو,1.0,0.0189897794393701,0.0,0.8571428571428571,0.4448865897333848,0.9683801565939821,0.93186372745491,0.0,36.249752596688694,52.7657888795563,50.790991856944245,33.92697717718942
دپارس,1399,پارس  دارو,0.999999534147892,0.1379787850793966,0.0245781135222781,0.8333333333333334,0.4358600583090337,0.8072172225435126,0.9230769230769232,0.1664908656433533,41.49999054089214,54.106685445696534,52.53858421250454,39.08818537017453
دپارس,1400,پارس  دارو,0.9999994675395184,8.322794419858075e-09,0.9999990803501728,0.8181818181818182,0.0600035984166947,0.7090437674999137,0.9117997616209772,0.6849737528665224,44.20873370971983,64.80001568498015,63.98303231179586,46.95012026647182
دپارس,1401,پارس  دارو,0.8826104529535383,1.4594486272574945e-06,0.1607111321668737,0.8888888888888888,0.7507846829880711,0.7867145396987795,0.851063829787234,0.1039056329346044,38.42820757865649,55.30850773583271,54.25616221055779,36.84242481048611
دکوثر,1392,داروسازی  کوثر,0.651185886718485,0.0868254272360079,0.7826421203171983,1.0,0.910274454609426,0.9252738376407008,0.902330743618202,0.5726053100314277,51.958085342366324,72.8892222521431,72.70914589229365,52.99153715942219
دکوثر,1393,داروسازی  کوثر,0.707548045216801,0.2355498241133122,0.6827108365553738,1.0,0.9522237587545144,0.9252738376407008,0.9201970443349754,0.1327505140812529,53.52228842859923,69.45317325871163,68.72106393981518,54.094171604322995
دکوثر,1394,داروسازی  کوثر,0.0,1.6439380567811723e-09,1.0,0.8181818181818182,0.8782521201667389,0.9252738376407008,0.9219066937119677,0.1644427147373745,35.008070744636846,58.85071482603173,58.53275399921818,38.258164205498865
دکوثر,1395,داروسازی  کوثر,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,1.0,0.9241114313160422,1.0,73.9793828653756,88.77020223741616,88.85996671942301,75.08194078525541
دکوثر,1396,داروسازی  کوثر,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,1.0,0.9239130434782608,1.0,62.924725696327975,84.67010041835499,84.71419293149887,64.4823528976257
دکوثر,1397,داروسازی  کوثر,0.9999987806376972,2.685766663480101e-09,1.0,1.0,1.0,0.9999998702385788,0.9585613760750586,1.0,61.40592590700761,86.98200037046377,87.11029209221115,62.937107326644195
دکوثر,1398,داروسازی  کوثر,0.9999999275396144,0.64759814764253,0.4610893840813798,0.8571428571428571,0.4448865897333848,0.6793772417970445,0.9218436873747496,0.5346746991717787,67.85133905012593,69.33265668104174,68.5185939985232,66.65965040886653
دکوثر,1399,داروسازی  کوثر,0.9999999115875908,1.817747804591623e-09,0.4091503211733306,0.8333333333333334,0.4358600583090337,0.6069909372117277,0.9055944055944056,0.4166111329289623,40.51453241609916,57.59425127445166,56.7832308492102,40.195276533090926
دکوثر,1400,داروسازی  کوثر,0.999998863695416,0.3885813564269619,0.9066691297454682,0.8181818181818182,0.0600035984166947,0.5669990996455223,0.9082240762812872,0.6247867031819425,56.923718640608215,65.9180580696889,65.17064864059145,58.716124016931516
دکوثر,1401,داروسازی  کوثر,0.8826104529535383,0.9767383005879204,0.0,0.8888888888888888,0.7507846829880711,0.9545723510811492,0.8829787234042553,0.0,74.76652284569465,66.70716749879779,65.1121310309507,70.85965309631578
دکیمی,1392,کیمیدارو,0.651185886718485,0.0868254272360079,0.9913747526620512,1.0,0.910274454609426,0.9252738376407008,0.9500554938956716,0.6974504632513316,55.06919867332163,77.65550395017092,77.6546256718334,57.062310548058115
دکیمی,1393,کیمیدارو,0.707548045216801,0.2856730746390117,0.7730278103004438,1.0,0.9522237587545144,0.9252738376407008,0.948768472906404,0.4939167783750686,60.12490440471478,76.0803972229118,75.7573921071197,60.78112216420395
دکیمی,1394,کیمیدارو,0.0,1.6439380567811723e-09,1.0,0.8181818181818182,0.8782521201667389,0.9252738376407008,0.9543610547667344,0.1644427147373745,35.14116028339304,59.2563943392163,58.907084356286475,38.38205623303215
دکیمی,1395,کیمیدارو,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,1.0,0.9558117195004804,1.0,74.10938008595824,89.16645583972165,89.22559955918912,75.20295419759564
دکیمی,1396,کیمیدارو,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,1.0,0.9447463768115942,1.0,63.01015947576391,84.93051708502165,84.95448572581485,64.5618825455084
دکیمی,1397,کیمیدارو,0.999999985657108,2.685766663480101e-09,1.0,1.0,1.0,0.9999973825775148,0.9585613760750586,1.0,61.40592787869124,86.98198433744311,87.1102789895476,62.937109585084464
دکیمی,1398,کیمیدارو,0.9999999877200348,0.099223393737017,0.8815191441531076,0.7857142857142857,0.4975755699989719,0.9191189452211912,0.940881763527054,0.7712268654891898,54.00847321954762,73.69074944451066,73.01391721019601,55.489035546796515
دکیمی,1399,کیمیدارو,0.9999993407323182,2.271050796452105e-09,0.4749103418819913,0.75,0.504157218442935,0.8438055495835762,0.9592074592074592,0.4593805105104065,43.185856688642396,62.39325528287172,61.28962728207071,43.02241634049121
دکیمی,1400,کیمیدارو,0.9999998590572672,5.406140052254188e-10,0.5614276073982305,0.7272727272727273,0.1738035264483709,0.7691066087007138,0.965435041716329,0.4021457554040726,38.96202694515307,57.48988908172906,56.10847834293241,39.58641655788711
دکیمی,1401,کیمیدارو,0.8826104529535383,0.3450495009961473,0.3054687527914534,0.8518518518518519,0.7796610169491517,0.8785940111201169,0.9574468085106383,0.1974967363653637,54.78823934053247,64.97723914422828,63.833354438992984,53.266058702456874
دیران,1392,ایران دارو,0.651185886718485,0.0868254272360079,0.9729907632787512,1.0,0.910274454609426,0.9252738376407008,0.9889012208657048,0.6777640703735385,54.87840774287358,77.66519575903268,77.59722829307515,56.78194263078057
دیران,1393,ایران دارو,0.707548045216801,0.4516040155101719,0.6122206721174186,1.0,0.9522237587545144,0.9252738376407008,0.9950738916256158,0.6006267496670352,66.62309322412564,78.05713713165323,77.72818711197557,66.09753505407052
دیران,1394,ایران دارو,0.0,1.6439380567811723e-09,0.8549107424507665,1.0,0.9522237587545144,0.9252738376407008,0.9969574036511156,0.2856731008959818,37.82075092782762,62.68798556296271,62.54236512944931,40.062387073196184
دیران,1395,ایران دارو,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,1.0,0.9884726224783862,1.0,74.24331661625551,89.57471712694547,89.60231218197843,75.32763468303709
دیران,1396,ایران دارو,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,1.0,0.9846014492753624,1.0,63.17359801033702,85.42870549081876,85.41417628885412,64.71402621971876
دیران,1399,ایران دارو,0.9999999775960128,0.1381863011484436,0.4824204551455159,0.75,0.504157218442935,0.8455324889457976,0.944055944055944,0.464264980837296,48.55287386921023,64.1077170771493,63.012567876373026,48.21757854525698
دیران,1400,ایران دارو,0.9999999547584892,0.2392735462750231,0.7445621516970599,0.7272727272727273,0.1738035264483709,0.692897761554254,0.9380214541120382,0.5202464063233171,50.236863007906095,62.95096910551599,61.89271319912506,51.390873687644465
دیران,1401,ایران دارو,0.8826104529535383,0.8091329438570539,0.9100655410764776,0.8888888888888888,0.794099183929693,0.6862978761480591,0.9170212765957448,0.5883907031364681,80.52264822275126,80.95633583232404,80.8085205177985,81.17100511714732
ذوب,1392,ذوب آهن اصفهان,0.651185886718485,0.0868254272360079,0.9888151709319084,1.0,0.910274454609426,0.9252738376407008,0.9089900110987792,0.6865063186294944,54.76397032730219,76.97338883581001,76.99888316064684,56.7645248356784
ذوب,1393,ذوب آهن اصفهان,0.707548045216801,0.4046052432191417,0.974742908209986,1.0,0.9522237587545144,0.9252738376407008,0.9211822660098522,0.3600607036367417,64.66625448790701,78.07045953359673,77.69658265152637,66.29926947631525
ذوب,1394,ذوب آهن اصفهان,0.0,1.6439380567811723e-09,1.0,0.8181818181818182,0.8782521201667389,0.9252738376407008,0.9148073022312372,0.1644427147373745,34.97895740803393,58.76197243252259,58.45086923360947,38.23106282447597
ذوب,1395,ذوب آهن اصفهان,0.8745812366634849,0.4064046745807681,1.0,1.0,0.8965188364329985,1.0,0.9164265129682996,1.0,73.94786838765859,88.67414075806938,88.77132845523728,75.05260420044566
ذوب,1396,ذوب آهن اصفهان,0.8826104529535382,0.1340920353324397,1.0,1.0,0.8329925017041601,1.0,0.9157608695652174,1.0,62.891295086983476,84.56819824444194,84.62016531633175,64.45123260062813
ذوب,1398,ذوب آهن اصفهان,0.9999998020981092,0.0189897794393701,0.9446608724593144,0.7857142857142857,0.4975755699989719,0.9683801565939821,0.9248496993987976,0.8690258367725889,52.68140910499779,75.11495003094275,74.52455066369713,54.5084998035844
ذوب,1399,ذوب آهن اصفهان,0.9999999483618772,0.1379787850793966,1.0,0.75,0.504157218442935,0.8072172225435126,0.9114219114219114,0.8008913192076246,55.70121726627115,73.89583006321571,73.47672485173578,57.78579691551775
